,ts_code,symbol,name,area,industry,market,list_status,list_date,delist_date,main_business
1481,003041.SZ,003041,真爱美家,浙江,纺织,主板,L,20210406,,"公司专业从事家用纺织品的研发,设计,生产与销售,产品主要为拉舍尔毛毯,珊瑚绒毛毯,法兰绒毛毯等各类毛毯."
1482,003042.SZ,003042,中农联合,山东,农药化肥,主板,L,20210406,,"专业从事农药中间体,原药及制剂产品的研发,生产和销售,主要产品有吡虫啉,啶虫脒,烯啶虫胺,哒螨灵等农药原药,中间体及杀虫剂,杀菌剂,除草剂产品."
1483,003043.SZ,003043,华亚智能,江苏,半导体,主板,L,20210406,,"主营业务是专业领域的精密金属制造服务.公司专注于向国内外领先的高端设备制造商提供“小批量,多品种,工艺复杂,精密度高”的定制化精密金属制造服务,包括制造工艺研发与改善,定制化设计与开发,智能化生产与测试,专用设备维修与装配等."
1484,003816.SZ,003816,中国广核,深圳,新型电力,主板,L,20190826,,"主营业务为建设,运营及管理核电站,销售该等核电站所发电力,组织开发核电站的设计及科研工作.主要产品是电力."
1485,300001.SZ,300001,特锐德,山东,电气设备,创业板,L,20091030,,主要业务:箱式电力设备的研发与制造.
1486,300002.SZ,300002,神州泰岳,北京,互联网,创业板,L,20091030,,"主要产品:“智享云”业务创新共享服务云平台,“睿达控”大数据风控平台,中文信息(深度)处理开发创新平台.主营业务:人工智能/大数据领域,物联网通信领域."
1487,300003.SZ,300003,乐普医疗,北京,医疗保健,创业板,L,20091030,,"公司的主营业务包括医疗器械业务(含心脏病治疗产品,新型介入诊疗业务,体外诊断试剂和医疗产品代理配送),药品业务及海外业务三大板块.公司主要产品包括血管内药物(雷帕霉素)洗脱支架系统,冠脉支架输送系统,PTCA球囊扩张导管,药物中心静脉导管等."
1488,300004.SZ,300004,南风股份,广东,电气设备,创业板,L,20091030,,"通风与空气处理系统设计和产品开发,制造与销售"
1489,300005.SZ,300005,探路者,北京,服饰,创业板,L,20091030,,"主营业务:“探路者”品牌户外用品的研发设计,组织外包生产,销售.主要产品:冲锋衣,滑雪装,速干服,登山鞋,徒步鞋,背包,帐篷,睡袋,登山杖,折叠系列,野炊用具等为代表的户外用品."
1490,300006.SZ,300006,莱美药业,重庆,化学制药,创业板,L,20091030,,"抗感染药和特色专科用药(抗肿瘤药,肠外营养药等)"
1491,300007.SZ,300007,汉威科技,河南,电器仪表,创业板,L,20091030,,"主要产品:“传感器+监测终端+数据采集+空间信息技术+云应用”的系统解决方案.主营业务:传感器业务,物联网综合解决方案,居家智能和健康业务."
1492,300008.SZ,300008,天海防务,上海,船舶,创业板,L,20091030,,"船舶与海洋工程装备产品设计,船舶建造工程监理,港口与海洋工程,机电安装工程承包及机电设备的批发与销售."
1493,300009.SZ,300009,安科生物,安徽,生物制药,创业板,L,20091030,,"生物制品的研究,开发,生产和销售,主导产品为重组人干扰素和重组人生长激素系列产品."
1494,300010.SZ,300010,豆神教育,北京,软件服务,创业板,L,20091030,,"主要产品:区域教育云,智慧校园顶层设计,校本课程及核心学科应用;信息安全产品,平台,服务及解决方案.主营业务:教育与信息安全两大业务."
1495,300011.SZ,300011,鼎汉技术,北京,运输设备,创业板,L,20091030,,"主营业务是轨道交通电源系统的研发,生产,销售,安装和维护,主要包括:轨道交通信号智能电源系统,轨道交通电力操作电源系统,轨道交通屏蔽门电源系统和轨道交通通信电源系统等相关产品的研发,生产,销售与技术支持服务业务.同时,也根据客户需求提供其他配套产品及服务."
1496,300012.SZ,300012,华测检测,深圳,电器仪表,创业板,L,20091030,,"公司主要从事贸易保障,消费品,工业品以及生命科学领域的技术检测服务."
1497,300013.SZ,300013,新宁物流,河南,仓储物流,创业板,L,20091030,,"主要业务:以电子元器件保税仓储为基础,并为电子信息产业供应链中的原料供应,采购与生产环节提供一体化的物流与供应链管理服务,主要包括进出口货物保税仓储管理,配送方案设计与实施,及与之相关的货运代理,进出口通关报检等综合物流服务."
1498,300014.SZ,300014,亿纬锂能,广东,电气设备,创业板,L,20091030,,"主营业务:锂原电池和锂离子电池的研发,生产,销售,也以客户需求为导向提供锂电池相关的配套产品和服务."
1499,300015.SZ,300015,爱尔眼科,湖南,医疗保健,创业板,L,20091030,,"主营业务:各类眼科疾病诊疗,手术服务与医学验光配镜."
1500,300016.SZ,300016,北陆药业,北京,化学制药,创业板,L,20091030,,"主营业务:对比剂系列,精神类药品和降糖类等药品的研发,生产与销售"
1501,300017.SZ,300017,网宿科技,上海,软件服务,创业板,L,20091030,,"主要产品:CDN,IDC,云计算,云安全.主营业务:向客户提供“内容分发与加速(CDN)”,定制化“互联网数据中心(IDC)”,“云计算”,“云安全”等服务."
1502,300018.SZ,300018,中元股份,湖北,电气设备,创业板,L,20091030,,主营业务:智能电网及医疗健康.
1503,300019.SZ,300019,硅宝科技,四川,化工原料,创业板,L,20091030,,"主营业务为:室温硅橡胶,制胶专用设备,硅烷偶联剂三大业务,其中室温硅橡胶细分为建筑类用胶和工业类用胶两大类别."
1504,300020.SZ,300020,ST银江,浙江,软件服务,创业板,L,20091030,,"主要产品:计算机信息服务系统集成,智能交通系统开发工程及产品,医疗信息系统开发化工程,计算机系统集成,建筑智能化工程,教育信息化系统开发环保信息工程,建筑智能化工程,工业自控设备;安全技术防范工程设计,施工,维护维修.主营业务:技术开发,技术服务,成果转让,设计:计算机系统集成,交通智能化工程及产品,医疗信息化工程及产品,建筑智能化工程及产品,环境信息化工程及产品,能源智能化工程及产品,教育信息化工程及产品,工业自动化工程及产品,电力,电子工程及产品,机电工程及产品;安全技术防范工程的设计,施工,维护;软件开发."
1505,300021.SZ,300021,大禹节水,甘肃,建筑工程,创业板,L,20091030,,"本公司是一家集节水灌溉材料的研发,制造,销售与节水灌溉工程的设计,施工,服务为一体的专业化节水灌溉工程系统供应商.主要产品为滴灌系统等节水工程所需的内镶贴片式滴灌带,内镶贴片式紊流压力补偿滴灌带,内镶贴片式地下滴灌管等各类滴灌带(管),输供水PVC和PE管材,各种管件及施肥过滤器."
1506,300022.SZ,300022,吉峰科技,四川,农用机械,创业板,L,20091030,,"主营业务:农(牧,林果,蔬菜)业机械(单台或成套)设备,农用轻型载货汽车,农村通用机电等销售与服务"
1507,300024.SZ,300024,机器人,辽宁,专用机械,创业板,L,20091030,,"从事工业机器人,物流与仓储自动化成套装备,自动化装配与检测生产线及系统集成,交通自动化系统等产品的设计,制造和销售."
1508,300025.SZ,300025,华星创业,浙江,通信设备,创业板,L,20091030,,"主要产品:移动通信技术相关产品.主营业务:提供移动通信技术服务和相关产品的研发,生产和销售."
1509,300026.SZ,300026,红日药业,天津,中成药,创业板,L,20091030,,"主要从事中药以及西药的研发,生产和销售,主导产品包括血必净注射液和盐酸法舒地尔注射液等."
1510,300027.SZ,300027,华谊兄弟,浙江,影视音像,创业板,L,20091030,,"公司主要从事电影的制作,发行及衍生业务;电视剧的制作,发行及衍生业务;艺人经纪服务及相关服务业务."
1511,300029.SZ,300029,*ST天龙,江苏,建筑工程,创业板,L,20091225,,"主要产品:单晶硅生长炉,单晶硅切断机和单晶硅切方滚磨机等光伏设备.主营业务:硅材料生长,加工设备的研发,生产和销售."
1512,300030.SZ,300030,阳普医疗,广东,医疗保健,创业板,L,20091225,,"主营业务:为临床检验实验室与临床护理提供以专业解决方案为依托的技术,产品和服务.主要产品为第三代真空采血系统."
1513,300031.SZ,300031,宝通科技,江苏,互联网,创业板,L,20091225,,"主要产品:耐高温输送带,阻燃输送带,钢丝绳芯输送带,《六龙御天》,《剑侠情缘》,《暗黑黎明2》,《天龙八部3D》等核心产品.主营业务:各类高强力橡胶输送带的研发,生产,销售与服务和移动网络游戏的全球发行和运营业务."
1514,300032.SZ,300032,金龙机电,浙江,元器件,创业板,L,20091225,,"主要产品:微特电机,驱动马达,无刷马达,盖板玻璃,触摸屏,显示屏,硅橡胶结构件等.主营业务:微特电机,触摸显示产品以及结构件产品的研发,生产及销售."
1515,300033.SZ,300033,同花顺,浙江,软件服务,创业板,L,20091225,,"主要产品:同花顺手机炒股软件,同花顺金融服务网等.主营业务:为国内外的各类机构客户提供软件产品及系统维护服务,金融数据服务,智能推广服务,为个人投资者提供金融资讯,投资分析工具,智能投顾与基金销售等服务."
1516,300034.SZ,300034,钢研高纳,北京,航空,创业板,L,20091225,,"主营业务:高温合金材料及制品的研发,生产和销售.主要产品:高温合金."
1517,300035.SZ,300035,中科电气,湖南,电气设备,创业板,L,20091225,,"主要产品及提供的劳务:连铸电磁搅拌成套系统(EMS)相关产品的生产,销售及相关咨询之有效的组织架构和管理架构."
1518,300036.SZ,300036,超图软件,北京,软件服务,创业板,L,20091225,,"主要产品:地理信息系统平台软件.主营业务:地理信息系统软件(GIS)及解决方案的研发,销售和相关服务."
1519,300037.SZ,300037,新宙邦,深圳,化工原料,创业板,L,20100108,,"主要产品:电容器化学品和锂电池化学品两大系列,具体包括铝电解电容器化学品,固态高分子电容器化学品,超级电容器电解液及锂离子电池电解液四类产品.公司主营产品属于国家鼓励,重点支持和优先发展的电子新材料,新能源材料及节能环保材料等高新技术产品.主营业务:新型电子化学品的研发,生产和销售;"
1520,300039.SZ,300039,上海凯宝,上海,中成药,创业板,L,20100108,,"主要产品:痰热清注射液.另外还少量生产盐酸吡格列酮片,卡托普利缓释片,多索茶碱胶囊等产品.主营业务:清热解毒类中成药痰热清注射液的研发,生产和销售."
1521,300040.SZ,300040,九洲集团,黑龙江,新型电力,创业板,L,20100108,,"主要产品:高压变频器,高频开关直流电源,电气控制及自动化产品.主要业务:从事电力电子成套设备及其配套的电控自动化产品的研发,制造,销售和服务."
1522,300041.SZ,300041,回天新材,湖北,化工原料,创业板,L,20100108,,"主要产品按类别可分为:高性能有机硅胶,厌氧胶,聚氨酯胶,环氧树脂胶,耐高温无机胶,UV系胶,高分子液体密封胶,丙烯酸酯胶,汽车制动液等.主营业务:生产工程胶粘剂,包括高性能有机硅胶,丙烯酸酯胶,厌氧胶,环氧树脂胶,聚氨酯胶等;各类高端工程胶粘剂的研发,产和销售."
1523,300042.SZ,300042,朗科科技,深圳,IT设备,创业板,L,20100108,,"主营业务:公司基于闪存应用及移动存储领域内持续自主创新的全球领先技术及专利,专业从事闪存应用及移动存储产品的研发,生产,销售及相关技术的专利运营业务.公司主要产品包括各类闪存盘,移动硬盘,控制芯片,固态硬盘,闪存模块及解决方案等."
1524,300043.SZ,300043,星辉娱乐,广东,互联网,创业板,L,20100120,,"主营业务:车模及其他玩具业务,婴童业务,原材料业务,游戏业务.公司主要产品为车模和玩具车"
1525,300044.SZ,300044,ST赛为,深圳,软件服务,创业板,L,20100120,,"主要产品:城市轨道交通智能化系统解决方案,建筑智能化系统解决方案,高速铁信息化数字化系统.主营业务:“智慧城市”,“大数据”,“人工智能”,“文化教育”."
1526,300045.SZ,300045,华力创通,北京,IT设备,创业板,L,20100120,,"主要产品和服务包括:机电仿真测试产品,射频仿真测试产品和仿真应用开发服务.主营业务:专注于从事基于计算机技术的仿真测试系统及其相关设备的研发,生产和销售业务,重点服务于中国的国防军工领域,为中国国防及相高校,科研院所高科技装备的研发,生产和应用提供仿真技术产品和服务."
1527,300046.SZ,300046,台基股份,湖北,半导体,创业板,L,20100120,,"主营业务:功率晶闸管,整流管,电力半导体模块等大功率半导体器件及其组件和电力半导体散热器的研发,制造,销售及服务."
